crash_date,borough,zip_code,latitude,longitude,on_street_name,cross_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code_1,vehicle_type_code_2,crash_datetime,hour,month,month_name,day_of_week,is_weekend,is_fatal
2020-05-19,BROOKLYN,11212.0,40.666157,-73.9249,,,1134 EAST NEW YORK AVENUE,5,0,1,0,0,0,4,0,Unspecified,Unspecified,4314886,Bus,Sedan,2020-05-19 18:20:00,18,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10029.0,40.798622,-73.94163,EAST 116 STREET,LEXINGTON AVENUE,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4315159,Taxi,Sedan,2020-05-19 16:30:00,16,5,May,Tuesday,False,False
2020-05-19,QUEENS,11101.0,40.74298,-73.934875,31 PLACE,47 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314559,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-19 21:14:00,21,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10002.0,40.716156,-73.979576,,,292 DELANCEY STREET,0,0,0,0,0,0,0,0,Unspecified,,4316127,Sedan,,2020-05-19 13:00:00,13,5,May,Tuesday,False,False
2020-05-19,,,40.669586,-73.92827,ROCHESTER AVENUE,,,2,0,0,0,0,0,2,0,Other Vehicular,View Obstructed/Limited,4314719,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-19 08:25:00,8,5,May,Tuesday,False,False
2020-05-19,,,40.643566,-74.00475,48 STREET,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4314696,Station Wagon/Sport Utility Vehicle,,2020-05-19 23:00:00,23,5,May,Tuesday,False,False
2020-05-19,BRONX,10466.0,40.88653,-73.84347,,,1173 EAST 229 DRIVE NORTH,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,4314699,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-19 14:30:00,14,5,May,Tuesday,False,False
2020-05-19,QUEENS,11365.0,40.732323,-73.810776,PARSONS BOULEVARD,JEWEL AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4315057,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 17:30:00,17,5,May,Tuesday,False,False
2020-05-19,BRONX,10470.0,40.9045,-73.84973,,,4738 WHITE PLAINS ROAD,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,4314809,Sedan,Sedan,2020-05-19 19:47:00,19,5,May,Tuesday,False,False
2020-05-19,,,40.67239,-73.87463,SUTTER AVENUE,,,0,0,0,0,0,0,0,0,Following Too Closely,Other Vehicular,4314454,Sedan,Sedan,2020-05-19 03:30:00,3,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11236.0,40.637333,-73.88427,,,10417 SEAVIEW AVENUE,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4315241,Carry All,Station Wagon/Sport Utility Vehicle,2020-05-19 19:10:00,19,5,May,Tuesday,False,False
2020-05-19,,,40.69936,-73.931564,EVERGREEN AVENUE,,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,4314377,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 01:09:00,1,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11230.0,40.629986,-73.97157,FOSTER AVENUE,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4314665,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 00:00:00,0,5,May,Tuesday,False,False
2020-05-19,QUEENS,11375.0,40.735664,-73.8457,GRAND CENTRAL PARKWAY,63 ROAD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314500,Sedan,,2020-05-19 09:50:00,9,5,May,Tuesday,False,False
2020-05-19,,,40.60307,-74.01667,BELT PARKWAY,,,1,0,0,0,0,0,1,0,Passing Too Closely,Unspecified,4315207,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-19 12:30:00,12,5,May,Tuesday,False,False
2020-05-19,,,40.62167,-73.991264,63 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314503,Ambulance,Sedan,2020-05-19 11:55:00,11,5,May,Tuesday,False,False
2020-05-19,,,40.784657,-73.8523,115 STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314632,Station Wagon/Sport Utility Vehicle,,2020-05-19 19:00:00,19,5,May,Tuesday,False,False
2020-05-19,QUEENS,11357.0,40.77812,-73.80917,154 STREET,WILLETS POINT BOULEVARD,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,4314532,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 10:35:00,10,5,May,Tuesday,False,False
2020-05-19,,,40.87656,-73.90436,MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4314562,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 17:55:00,17,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11204.0,40.627403,-73.97811,,,4723 19 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314501,Station Wagon/Sport Utility Vehicle,,2020-05-19 08:41:00,8,5,May,Tuesday,False,False
2020-05-19,,,40.836502,-73.825165,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Traffic Control Disregarded,4314540,Sedan,Sedan,2020-05-19 17:07:00,17,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10032.0,40.84019,-73.94307,FORT WASHINGTON AVENUE,WEST 165 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,,4314607,Station Wagon/Sport Utility Vehicle,,2020-05-19 19:40:00,19,5,May,Tuesday,False,False
2020-05-19,,,40.66638,-73.86109,FORBELL STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314895,Tractor Truck Diesel,Sedan,2020-05-19 14:00:00,14,5,May,Tuesday,False,False
2020-05-19,QUEENS,11374.0,40.72018,-73.85923,,,65-42 ALDERTON STREET,0,0,0,0,0,0,0,0,Unspecified,,4314557,Station Wagon/Sport Utility Vehicle,,2020-05-19 13:29:00,13,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11223.0,40.60036,-73.96346,AVENUE T,EAST 8 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314571,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 17:09:00,17,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11249.0,40.70816,-73.96846,,,470 KENT AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4321396,Flat Bed,Carry All,2020-05-19 12:20:00,12,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10128.0,40.78519,-73.94934,EAST 96 STREET,3 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4314457,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 06:08:00,6,5,May,Tuesday,False,False
2020-05-19,,,40.767494,-73.95933,EAST 70 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4316934,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 22:16:00,22,5,May,Tuesday,False,False
2020-05-19,QUEENS,11368.0,40.74725,-73.86703,,,41-08 97 PLACE,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4314592,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 21:25:00,21,5,May,Tuesday,False,False
2020-05-19,QUEENS,11367.0,40.718975,-73.8167,79 AVENUE,146 STREET,,0,0,0,0,0,0,0,0,Unspecified,,4314950,Sedan,,2020-05-19 14:55:00,14,5,May,Tuesday,False,False
2020-05-19,,,40.892708,-73.84455,EDENWALD AVENUE,,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unsafe Speed,4314700,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 23:15:00,23,5,May,Tuesday,False,False
2020-05-19,,,40.801754,-73.93121,EAST 125 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Passing or Lane Usage Improper,4315172,Sedan,,2020-05-19 10:58:00,10,5,May,Tuesday,False,False
2020-05-19,BRONX,10469.0,40.871223,-73.847694,,,1309 EAST GUN HILL ROAD,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4314698,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 19:17:00,19,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10011.0,40.74138,-73.99861,,,217 WEST 18 STREET,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4314660,Station Wagon/Sport Utility Vehicle,Flat Bed,2020-05-19 16:00:00,16,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11210.0,40.634533,-73.93918,GLENWOOD ROAD,EAST 39 STREET,,1,0,1,0,0,0,0,0,Unspecified,,4314874,Sedan,,2020-05-19 20:54:00,20,5,May,Tuesday,False,False
2020-05-19,QUEENS,11436.0,40.680477,-73.7921,SUTPHIN BOULEVARD,FOCH BOULEVARD,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4314708,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 17:30:00,17,5,May,Tuesday,False,False
2020-05-19,,,40.69579,-73.93313,BROADWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,4315548,E-Scooter,Sedan,2020-05-19 16:19:00,16,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11231.0,40.679825,-73.99515,1 PLACE,SMITH STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4314620,Box Truck,Sedan,2020-05-19 09:00:00,9,5,May,Tuesday,False,False
2020-05-19,BRONX,10459.0,40.82364,-73.89045,,,1010 HOE AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314947,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 19:20:00,19,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11207.0,40.675735,-73.89686,ATLANTIC AVENUE,PENNSYLVANIA AVENUE,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,4314458,Station Wagon/Sport Utility Vehicle,Bike,2020-05-19 09:45:00,9,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11219.0,40.63063,-74.00923,65 STREET,FORT HAMILTON PARKWAY,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Failure to Yield Right-of-Way,4315117,Sedan,Tractor Truck Diesel,2020-05-19 16:50:00,16,5,May,Tuesday,False,False
2020-05-19,BRONX,10454.0,40.802227,-73.912544,,,781 EAST 135 STREET,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4314368,Sedan,Sedan,2020-05-19 01:00:00,1,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11203.0,40.642384,-73.92539,KINGS HIGHWAY,AVENUE D,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4314876,Sedan,Sedan,2020-05-19 14:59:00,14,5,May,Tuesday,False,False
2020-05-19,,,40.721676,-73.98061,AVENUE C,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314758,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 06:00:00,6,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11230.0,40.62095,-73.9555,OCEAN AVENUE,AVENUE L,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4314667,Sedan,,2020-05-19 17:21:00,17,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11203.0,40.650517,-73.92359,SNYDER AVENUE,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314878,Station Wagon/Sport Utility Vehicle,,2020-05-19 07:00:00,7,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10010.0,40.737804,-73.98276,,,235 EAST 22 STREET,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,4314702,E-Bike,,2020-05-19 18:23:00,18,5,May,Tuesday,False,False
2020-05-19,QUEENS,11411.0,40.700832,-73.742805,115 AVENUE,NASHVILLE BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4315193,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 21:30:00,21,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11238.0,40.671627,-73.96263,EASTERN PARKWAY,WASHINGTON AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4314551,Station Wagon/Sport Utility Vehicle,Ambulance,2020-05-19 14:40:00,14,5,May,Tuesday,False,False
2020-05-19,BRONX,10456.0,40.838108,-73.914246,GRAND CONCOURSE,ELLIOT PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314370,Sedan,Sedan,2020-05-19 02:12:00,2,5,May,Tuesday,False,False
2020-05-19,,,,,49 PLACE,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4314506,Tractor Truck Diesel,Box Truck,2020-05-19 10:09:00,10,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11204.0,40.611767,-73.97638,24 AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4314537,Sedan,Sedan,2020-05-19 17:30:00,17,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11207.0,40.682434,-73.89255,,,254 HIGHLAND BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314505,Station Wagon/Sport Utility Vehicle,,2020-05-19 10:00:00,10,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10023.0,40.776684,-73.983055,AMSTERDAM AVENUE,WEST 69 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4314588,Station Wagon/Sport Utility Vehicle,,2020-05-19 21:19:00,21,5,May,Tuesday,False,False
2020-05-19,BRONX,10460.0,40.83365,-73.88997,,,1510 SOUTHERN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,4314595,Station Wagon/Sport Utility Vehicle,,2020-05-19 16:30:00,16,5,May,Tuesday,False,False
2020-05-19,BRONX,10461.0,40.85106,-73.84969,HERING AVENUE,MORRIS PARK AVENUE,,1,0,0,0,0,0,1,0,Fell Asleep,,4315134,Sedan,,2020-05-19 18:06:00,18,5,May,Tuesday,False,False
2020-05-19,BRONX,10458.0,40.85595,-73.88581,,,633 EAST 188 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314661,Station Wagon/Sport Utility Vehicle,,2020-05-19 08:30:00,8,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10029.0,40.796,-73.93542,EAST 116 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4315171,Station Wagon/Sport Utility Vehicle,,2020-05-19 12:00:00,12,5,May,Tuesday,False,False
2020-05-19,MANHATTAN,10021.0,40.771103,-73.96383,EAST 72 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4314455,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 09:30:00,9,5,May,Tuesday,False,False
2020-05-19,,,,,CROSS BRONX EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,,4329041,Station Wagon/Sport Utility Vehicle,,2020-05-19 23:00:00,23,5,May,Tuesday,False,False
2020-05-19,,,40.60545,-73.89856,BELT PARKWAY,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4316132,Station Wagon/Sport Utility Vehicle,Bus,2020-05-19 15:15:00,15,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11236.0,40.63181,-73.89278,EAST 93 STREET,SEAVIEW AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314715,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-19 19:00:00,19,5,May,Tuesday,False,False
2020-05-19,QUEENS,11105.0,40.772655,-73.90096,21 AVENUE,45 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4314634,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 11:15:00,11,5,May,Tuesday,False,False
2020-05-19,BROOKLYN,11212.0,40.661446,-73.92829,EAST 91 STREET,RUTLAND ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314881,Sedan,Sedan,2020-05-19 19:07:00,19,5,May,Tuesday,False,False
2020-05-19,,,40.830555,-73.832664,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Unspecified,,4314418,Tractor Truck Diesel,,2020-05-19 03:55:00,3,5,May,Tuesday,False,False
2020-05-19,QUEENS,11377.0,40.748993,-73.89687,BROADWAY,69 STREET,,1,0,0,0,0,0,1,0,Alcohol Involvement,,4314442,Sedan,,2020-05-19 00:05:00,0,5,May,Tuesday,False,False
2020-05-19,,,40.80929,-73.90313,BRUCKNER EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314733,Station Wagon/Sport Utility Vehicle,Flat Rack,2020-05-19 14:20:00,14,5,May,Tuesday,False,False
2020-05-19,BRONX,10468.0,40.868458,-73.90095,,,2685 UNIVERSITY AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4314671,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-19 12:10:00,12,5,May,Tuesday,False,False
2020-05-18,,,,,THROGS NECK BRIDGE,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,4316988,Sedan,Sedan,2020-05-18 13:50:00,13,5,May,Monday,False,False
2020-05-18,QUEENS,11385.0,40.708866,-73.906265,MENAHAN STREET,GRANDVIEW AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314611,Sedan,,2020-05-18 17:52:00,17,5,May,Monday,False,False
2020-05-18,,,,,FDR DRIVE RAMP,,,0,0,0,0,0,0,0,0,Turning Improperly,,4317498,Station Wagon/Sport Utility Vehicle,,2020-05-18 05:00:00,5,5,May,Monday,False,False
2020-05-18,,,40.713123,-73.95351,RODNEY STREET,,,0,0,0,0,0,0,0,0,Unspecified,,4314350,Station Wagon/Sport Utility Vehicle,,2020-05-18 09:30:00,9,5,May,Monday,False,False
2020-05-18,STATEN ISLAND,10308.0,40.552326,-74.154884,KATAN AVENUE,COLON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314754,Sedan,Sedan,2020-05-18 20:00:00,20,5,May,Monday,False,False
2020-05-18,,,40.66496,-73.82226,BELT PARKWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4314373,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-18 18:08:00,18,5,May,Monday,False,False
2020-05-18,BROOKLYN,11218.0,,,BEVERLEY ROAD,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314462,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-18 21:40:00,21,5,May,Monday,False,False
2020-05-18,,,40.696995,-73.95475,PARK AVENUE,,,1,0,0,0,1,0,0,0,Backing Unsafely,Unspecified,4314430,Station Wagon/Sport Utility Vehicle,Bike,2020-05-18 17:05:00,17,5,May,Monday,False,False
2020-05-18,QUEENS,11417.0,40.670383,-73.83748,ECKFORD AVENUE,TAHOE STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4314374,Sedan,Sedan,2020-05-18 20:50:00,20,5,May,Monday,False,False
2020-05-18,,,40.695004,-73.9525,NOSTRAND AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314651,Bus,Sedan,2020-05-18 14:20:00,14,5,May,Monday,False,False
2020-05-18,QUEENS,11368.0,40.74159,-73.86186,99 STREET,CHRISTIE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314392,Sedan,Sedan,2020-05-18 20:30:00,20,5,May,Monday,False,False
2020-05-18,BRONX,10465.0,40.846333,-73.82369,,,3144 AMPERE AVENUE,0,0,0,0,0,0,0,0,Physical Disability,,4314294,Sedan,,2020-05-18 08:10:00,8,5,May,Monday,False,False
2020-05-18,STATEN ISLAND,10301.0,40.639652,-74.07551,BAY STREET,SLOSSON TERRACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4315880,Sedan,Sedan,2020-05-18 11:19:00,11,5,May,Monday,False,False
2020-05-18,QUEENS,11419.0,40.685772,-73.81819,107 AVENUE,125 STREET,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4314372,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-18 00:39:00,0,5,May,Monday,False,False
2020-05-18,QUEENS,11379.0,40.715866,-73.89861,ELIOT AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Unspecified,,4314279,Station Wagon/Sport Utility Vehicle,,2020-05-18 06:43:00,6,5,May,Monday,False,False
2020-05-18,BROOKLYN,11236.0,40.63072,-73.90168,,,1330 EAST 85 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4314521,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-18 05:50:00,5,5,May,Monday,False,False
2020-05-18,BRONX,10458.0,40.867424,-73.89182,EAST 196 STREET,VALENTINE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,4314403,Taxi,,2020-05-18 09:00:00,9,5,May,Monday,False,False
2020-05-18,BROOKLYN,11237.0,40.697395,-73.90728,JEFFERSON AVENUE,WYCKOFF AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314439,Station Wagon/Sport Utility Vehicle,Box Truck,2020-05-18 14:30:00,14,5,May,Monday,False,False
2020-05-18,BRONX,10474.0,40.80578,-73.877304,,,355 FOOD CENTER DRIVE,0,0,0,0,0,0,0,0,Unspecified,,4314513,Tractor Truck Diesel,,2020-05-18 11:05:00,11,5,May,Monday,False,False
2020-05-18,QUEENS,11432.0,40.709324,-73.78838,,,172-21 90 AVENUE,0,0,0,0,0,0,0,0,Unspecified,,4317555,Sedan,Sedan,2020-05-18 19:00:00,19,5,May,Monday,False,False
2020-05-18,BROOKLYN,11221.0,40.69407,-73.91406,WILSON AVENUE,MADISON STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,4314581,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-18 22:40:00,22,5,May,Monday,False,False
2020-05-18,,,,,HILLSIDE AVENUE,KEW GARDEN ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4314386,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-18 16:30:00,16,5,May,Monday,False,False
2020-05-18,BROOKLYN,11233.0,40.677048,-73.90517,,,2 JARDINE PLACE,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,4314364,Van,Sedan,2020-05-18 11:00:00,11,5,May,Monday,False,False
2020-05-18,,,40.629963,-73.9623,AVENUE H,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314401,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-18 18:45:00,18,5,May,Monday,False,False
2020-05-18,BRONX,10455.0,40.816257,-73.918365,,,385 EAST 149 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4314367,Sedan,Sedan,2020-05-18 13:15:00,13,5,May,Monday,False,False
2020-05-18,QUEENS,11691.0,40.601818,-73.75165,,,715 BEACH 19 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4314273,Sedan,Bus,2020-05-18 07:25:00,7,5,May,Monday,False,False
2020-05-18,QUEENS,11358.0,40.76259,-73.80464,NORTHERN BOULEVARD,161 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4314414,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2020-05-18 08:30:00,8,5,May,Monday,False,False
2020-05-18,QUEENS,11368.0,40.751034,-73.87053,,,37-19 JUNCTION BOULEVARD,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4314307,Station Wagon/Sport Utility Vehicle,,2020-05-18 03:14:00,3,5,May,Monday,False,False
2020-05-18,,,,,HARLEM RIVER DRIVE,WEST 171 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4314342,Sedan,Sedan,2020-05-18 13:25:00,13,5,May,Monday,False,False
2020-05-18,BRONX,10460.0,40.834637,-73.89443,BOSTON ROAD,STEBBINS AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Following Too Closely,4314359,Taxi,Sedan,2020-05-18 15:41:00,15,5,May,Monday,False,False
2020-05-18,,,40.680855,-74.00305,BROOKLYN QUEENS EXPRESSWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4314642,Station Wagon/Sport Utility Vehicle,Sedan,2020-05-18 11:50:00,11,5,May,Monday,False,False
2020-05-18,,,40.708908,-73.76631,HOLLIS AVENUE,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4314485,Sedan,Taxi,2020-05-18 02:30:00,2,5,May,Monday,False,False
2020-05-18,BROOKLYN,11224.0,40.574005,-73.98969,WEST 23 STREET,SURF AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,,4314380,Sedan,,2020-05-18 18:15:00,18,5,May,Monday,False,False
2020-05-18,BRONX,10452.0,40.83129,-73.92904,WOODYCREST AVENUE,WEST 162 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing Too Closely,4314510,Sedan,Box Truck,2020-05-18 12:50:00,12,5,May,Monday,False,False
2020-05-18,,,40.66605,-73.81525,BELT PARKWAY,,,2,0,0,0,0,0,2,0,Reaction to Uninvolved Vehicle,,4314378,Sedan,,2020-05-18 19:30:00,19,5,May,Monday,False,False
2020-05-18,BROOKLYN,11209.0,40.622204,-74.027405,,,442 86 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4314356,Sedan,Station Wagon/Sport Utility Vehicle,2020-05-18 14:00:00,14,5,May,Monday,False,False
2020-05-18,BRONX,10463.0,40.88437,-73.90105,WEST 237 STREET,BROADWAY,,1,0,1,0,0,0,0,0,View Obstructed/Limited,,4314421,Sedan,,2020-05-18 12:32:00,12,5,May,Monday,False,False
2020-05-18,,,40.771576,-73.87616,GRAND CENTRAL PARKWAY,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4317490,Sedan,Sedan,2020-05-18 21:15:00,21,5,May,Monday,False,False
2020-05-18,BROOKLYN,11218.0,40.633583,-73.97114,,,3845 18 AVENUE,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4314508,Sedan,Bike,2020-05-18 16:45:00,16,5,May,Monday,False,False
2020-05-18,,,40.688553,-73.91245,EVERGREEN AVENUE,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4314580,Sedan,,2020-05-18 15:00:00,15,5,May,Monday,False,False
2020-05-18,BROOKLYN,11207.0,40.67358,-73.89336,WYONA STREET,GLENMORE AVENUE,,1,0,0,0,1,0,0,0,Unspecified,,4314330,Bike,Sedan,2020-05-18 15:20:00,15,5,May,Monday,False,False
